transaction_id,customer_id,merchant_id,amount,transaction_time,is_fraudulent,card_type,location,purchase_category,customer_age,transaction_description
4449,1071,2090,953.69,01/01/2023 01:14,0,American Express,City-18,Online Shopping,68,Purchase at Merchant-2090
4450,1032,2064,10730.10,01/01/2023 01:14,1,American Express,City-8,Gas Station,53,Purchase at Merchant-2064
4451,1013,2084,11290.53,01/01/2023 01:14,1,American Express,City-29,Gas Station,29,Purchase at Merchant-2084
4452,1060,2059,43700.94,01/01/2023 01:14,1,Discover,City-38,Online Shopping,69,Purchase at Merchant-2059
4453,1014,2053,53590.95,01/01/2023 01:14,1,American Express,City-14,Gas Station,51,Purchase at Merchant-2053
4454,1018,2053,3329.83,01/01/2023 01:14,0,American Express,City-45,Online Shopping,46,Purchase at Merchant-2053
4455,1016,2046,5510.51,01/01/2023 01:14,0,American Express,City-50,Groceries,19,Purchase at Merchant-2046
4456,1002,2046,73060.00,01/01/2023 01:14,1,Discover,City-40,Retail,33,Purchase at Merchant-2046
4457,1008,2070,8808.44,01/01/2023 01:14,0,Discover,City-20,Online Shopping,41,Purchase at Merchant-2070
4458,1100,2055,56940.06,01/01/2023 01:14,1,American Express,City-15,Gas Station,23,Purchase at Merchant-2055
4459,1029,2067,4642.86,01/01/2023 01:14,0,American Express,City-6,Online Shopping,48,Purchase at Merchant-2067
4460,1017,2098,97280.39,01/01/2023 01:14,1,Discover,City-20,Groceries,23,Purchase at Merchant-2098
4461,1026,2043,16830.12,01/01/2023 01:14,1,American Express,City-37,Gas Station,55,Purchase at Merchant-2043
4462,1052,2015,6910.41,01/01/2023 01:14,0,Visa,City-46,Online Shopping,55,Purchase at Merchant-2015
4463,1048,2023,3823.38,01/01/2023 01:14,0,MasterCard,City-8,Travel,35,Purchase at Merchant-2023
4464,1088,2059,51720.47,01/01/2023 01:14,1,American Express,City-17,Groceries,60,Purchase at Merchant-2059
4465,1081,2055,70910.21,01/01/2023 01:14,1,American Express,City-11,Gas Station,65,Purchase at Merchant-2055
4466,1083,2048,75060.62,01/01/2023 01:14,1,Discover,City-5,Groceries,62,Purchase at Merchant-2048
4467,1011,2023,77330.53,01/01/2023 01:14,1,American Express,City-23,Gas Station,54,Purchase at Merchant-2023
4468,1075,2071,91720.51,01/01/2023 01:14,1,American Express,City-17,Retail,46,Purchase at Merchant-2071
4469,1076,2077,47920.71,01/01/2023 01:14,1,Discover,City-20,Gas Station,34,Purchase at Merchant-2077
4470,1034,2021,76580.22,01/01/2023 01:14,1,Discover,City-47,Gas Station,39,Purchase at Merchant-2021
4471,1010,2070,69960.65,01/01/2023 01:14,1,Discover,City-3,Gas Station,18,Purchase at Merchant-2070
4472,1003,2056,85820.22,01/01/2023 01:14,1,Discover,City-38,Online Shopping,19,Purchase at Merchant-2056
4473,1009,2049,681.02,01/01/2023 01:14,0,MasterCard,City-26,Restaurant,56,Purchase at Merchant-2049
4474,1026,2037,97910.10,01/01/2023 01:14,1,American Express,City-30,Retail,48,Purchase at Merchant-2037
4475,1083,2085,6090.48,01/01/2023 01:14,0,American Express,City-25,Travel,21,Purchase at Merchant-2085
4476,1057,2089,1554.19,01/01/2023 01:14,0,Discover,City-10,Restaurant,45,Purchase at Merchant-2089
4477,1017,2088,90870.06,01/01/2023 01:14,1,American Express,City-20,Gas Station,35,Purchase at Merchant-2088
4478,1012,2056,4801.12,01/01/2023 01:14,0,Discover,City-10,Gas Station,60,Purchase at Merchant-2056
4479,1043,2082,1732.06,01/01/2023 01:14,0,American Express,City-36,Online Shopping,34,Purchase at Merchant-2082
4480,1016,2037,5095.55,01/01/2023 01:14,0,American Express,City-24,Restaurant,21,Purchase at Merchant-2037
4481,1006,2090,33230.67,01/01/2023 01:14,1,American Express,City-32,Groceries,69,Purchase at Merchant-2090
4482,1060,2080,88210.86,01/01/2023 01:14,1,American Express,City-17,Gas Station,62,Purchase at Merchant-2080
4483,1007,2013,8663.66,01/01/2023 01:14,0,Discover,City-3,Retail,48,Purchase at Merchant-2013
4484,1022,2012,6576.99,01/01/2023 01:14,0,Visa,City-20,Retail,60,Purchase at Merchant-2012
4485,1074,2014,99540.34,01/01/2023 01:14,1,Discover,City-2,Gas Station,22,Purchase at Merchant-2014
4486,1056,2012,13890.64,01/01/2023 01:14,1,American Express,City-50,Gas Station,58,Purchase at Merchant-2012
4487,1093,2084,7226.6,01/01/2023 01:14,0,MasterCard,City-24,Online Shopping,29,Purchase at Merchant-2084
4488,1051,2003,47720.95,01/01/2023 01:14,1,American Express,City-11,Gas Station,61,Purchase at Merchant-2003
4489,1064,2079,220.18,01/01/2023 01:14,1,American Express,City-48,Groceries,38,Purchase at Merchant-2079
4490,1004,2053,17840.55,01/01/2023 01:14,1,Discover,City-43,Groceries,32,Purchase at Merchant-2053
4491,1049,2014,2145.38,01/01/2023 01:14,0,Visa,City-45,Gas Station,69,Purchase at Merchant-2014
4492,1088,2064,2952.51,01/01/2023 01:14,0,Discover,City-32,Restaurant,36,Purchase at Merchant-2064
4493,1055,2096,1283.33,01/01/2023 01:14,0,Visa,City-41,Restaurant,44,Purchase at Merchant-2096
4494,1023,2097,92660.95,01/01/2023 01:14,1,American Express,City-45,Gas Station,24,Purchase at Merchant-2097
4495,1046,2080,9794.03,01/01/2023 01:14,0,MasterCard,City-30,Restaurant,24,Purchase at Merchant-2080
4496,1028,2070,1361.35,01/01/2023 01:14,0,Discover,City-2,Restaurant,38,Purchase at Merchant-2070
4497,1024,2013,9455.69,01/01/2023 01:14,0,Visa,City-13,Retail,39,Purchase at Merchant-2013
4498,1036,2082,6010.00,01/01/2023 01:14,1,American Express,City-24,Retail,58,Purchase at Merchant-2082
4499,1036,2057,895.92,01/01/2023 01:14,0,American Express,City-17,Groceries,39,Purchase at Merchant-2057
4500,1058,2065,27940.66,01/01/2023 01:14,1,Discover,City-30,Gas Station,29,Purchase at Merchant-2065
4501,1020,2075,9874.16,01/01/2023 01:15,0,Visa,City-28,Groceries,34,Purchase at Merchant-2075
4502,1005,2005,6551.79,01/01/2023 01:15,0,Discover,City-25,Groceries,58,Purchase at Merchant-2005
4503,1079,2086,73140.11,01/01/2023 01:15,1,American Express,City-15,Retail,19,Purchase at Merchant-2086
4504,1080,2038,9246.3,01/01/2023 01:15,0,Visa,City-4,Gas Station,68,Purchase at Merchant-2038
4505,1079,2054,8603.94,01/01/2023 01:15,0,American Express,City-29,Travel,26,Purchase at Merchant-2054
4506,1032,2028,7480.25,01/01/2023 01:15,0,American Express,City-43,Gas Station,46,Purchase at Merchant-2028
4507,1083,2029,6690.73,01/01/2023 01:15,1,American Express,City-29,Gas Station,53,Purchase at Merchant-2029
4508,1038,2100,97390.64,01/01/2023 01:15,1,American Express,City-37,Gas Station,69,Purchase at Merchant-2100
4509,1064,2059,95660.02,01/01/2023 01:15,1,American Express,City-39,Gas Station,61,Purchase at Merchant-2059
4510,1053,2071,5776.97,01/01/2023 01:15,0,Discover,City-32,Gas Station,64,Purchase at Merchant-2071
4511,1071,2049,71080.30,01/01/2023 01:15,1,American Express,City-21,Retail,29,Purchase at Merchant-2049
4512,1062,2015,70140.00,01/01/2023 01:15,1,American Express,City-5,Groceries,21,Purchase at Merchant-2015
4513,1008,2026,67340.53,01/01/2023 01:15,1,American Express,City-43,Retail,25,Purchase at Merchant-2026
4514,1012,2061,73590.84,01/01/2023 01:15,1,American Express,City-42,Groceries,41,Purchase at Merchant-2061
4515,1036,2016,73500.52,01/01/2023 01:15,1,Discover,City-1,Retail,53,Purchase at Merchant-2016
4516,1050,2045,1284.53,01/01/2023 01:15,0,American Express,City-38,Restaurant,22,Purchase at Merchant-2045
4517,1018,2060,6344.1,01/01/2023 01:15,0,American Express,City-2,Gas Station,25,Purchase at Merchant-2060
4518,1054,2053,9786.97,01/01/2023 01:15,0,American Express,City-26,Groceries,32,Purchase at Merchant-2053
4519,1026,2083,27770.21,01/01/2023 01:15,1,American Express,City-46,Retail,19,Purchase at Merchant-2083
4520,1083,2091,71460.80,01/01/2023 01:15,1,American Express,City-42,Gas Station,50,Purchase at Merchant-2091
4521,1068,2095,15010.18,01/01/2023 01:15,1,American Express,City-23,Gas Station,59,Purchase at Merchant-2095
4522,1032,2051,85250.23,01/01/2023 01:15,1,Discover,City-50,Gas Station,32,Purchase at Merchant-2051
4523,1081,2001,1314.54,01/01/2023 01:15,0,Visa,City-7,Gas Station,56,Purchase at Merchant-2001
4524,1070,2048,4394.68,01/01/2023 01:15,0,American Express,City-40,Travel,40,Purchase at Merchant-2048
4525,1003,2029,3598.16,01/01/2023 01:15,0,Discover,City-19,Groceries,30,Purchase at Merchant-2029
4526,1049,2065,93040.37,01/01/2023 01:15,1,Discover,City-2,Retail,25,Purchase at Merchant-2065
4527,1092,2037,6957.57,01/01/2023 01:15,0,MasterCard,City-32,Gas Station,22,Purchase at Merchant-2037
4528,1046,2035,1041.32,01/01/2023 01:15,0,Visa,City-11,Travel,67,Purchase at Merchant-2035
4529,1062,2085,3735.58,01/01/2023 01:15,0,MasterCard,City-15,Groceries,45,Purchase at Merchant-2085
4530,1070,2034,19470.69,01/01/2023 01:15,1,American Express,City-18,Gas Station,58,Purchase at Merchant-2034
4531,1063,2040,8986.13,01/01/2023 01:15,0,Discover,City-27,Groceries,57,Purchase at Merchant-2040
4532,1045,2054,7595.45,01/01/2023 01:15,0,MasterCard,City-7,Groceries,38,Purchase at Merchant-2054
4533,1073,2087,5038.35,01/01/2023 01:15,0,Discover,City-24,Travel,58,Purchase at Merchant-2087
4534,1065,2031,41850.11,01/01/2023 01:15,1,American Express,City-47,Retail,61,Purchase at Merchant-2031
4535,1042,2001,8864.5,01/01/2023 01:15,0,MasterCard,City-3,Groceries,69,Purchase at Merchant-2001
4536,1050,2054,40770.51,01/01/2023 01:15,1,American Express,City-18,Gas Station,25,Purchase at Merchant-2054
4537,1035,2005,39640.77,01/01/2023 01:15,1,American Express,City-8,Gas Station,40,Purchase at Merchant-2005
4538,1024,2002,380.83,01/01/2023 01:15,1,Discover,City-46,Retail,69,Purchase at Merchant-2002
4539,1004,2004,9843.77,01/01/2023 01:15,0,Discover,City-48,Online Shopping,26,Purchase at Merchant-2004
4540,1041,2020,5830.84,01/01/2023 01:15,1,American Express,City-5,Online Shopping,27,Purchase at Merchant-2020
4541,1077,2048,7155.32,01/01/2023 01:15,0,Discover,City-32,Online Shopping,66,Purchase at Merchant-2048
4542,1029,2067,59520.76,01/01/2023 01:15,1,American Express,City-4,Gas Station,31,Purchase at Merchant-2067
4543,1004,2095,93490.68,01/01/2023 01:15,1,American Express,City-33,Online Shopping,34,Purchase at Merchant-2095
4544,1100,2077,4405.3,01/01/2023 01:15,0,American Express,City-10,Retail,38,Purchase at Merchant-2077
4545,1036,2041,4601.39,01/01/2023 01:15,0,Discover,City-37,Travel,68,Purchase at Merchant-2041
4546,1008,2043,39840.86,01/01/2023 01:15,1,American Express,City-10,Online Shopping,67,Purchase at Merchant-2043
4547,1061,2022,5849.78,01/01/2023 01:15,0,American Express,City-9,Gas Station,21,Purchase at Merchant-2022
4548,1068,2074,61140.94,01/01/2023 01:15,1,American Express,City-4,Groceries,70,Purchase at Merchant-2074
4549,1046,2056,22500.21,01/01/2023 01:15,1,American Express,City-38,Gas Station,53,Purchase at Merchant-2056
4550,1099,2031,7681.37,01/01/2023 01:15,0,Discover,City-10,Gas Station,54,Purchase at Merchant-2031
4551,1075,2072,68410.03,01/01/2023 01:15,1,American Express,City-21,Groceries,45,Purchase at Merchant-2072
4552,1030,2051,65210.10,01/01/2023 01:15,1,American Express,City-6,Gas Station,19,Purchase at Merchant-2051
4553,1021,2025,9906.78,01/01/2023 01:15,0,American Express,City-49,Groceries,61,Purchase at Merchant-2025
4554,1013,2079,905.69,01/01/2023 01:15,0,MasterCard,City-45,Online Shopping,69,Purchase at Merchant-2079
4555,1032,2083,68290.54,01/01/2023 01:15,1,American Express,City-14,Gas Station,48,Purchase at Merchant-2083
4556,1085,2051,81310.42,01/01/2023 01:15,1,American Express,City-40,Online Shopping,68,Purchase at Merchant-2051
4557,1031,2007,97830.02,01/01/2023 01:15,1,American Express,City-2,Online Shopping,22,Purchase at Merchant-2007
4558,1035,2074,749.54,01/01/2023 01:15,0,American Express,City-1,Restaurant,65,Purchase at Merchant-2074
4559,1069,2055,2992.39,01/01/2023 01:15,0,American Express,City-12,Retail,31,Purchase at Merchant-2055
4560,1095,2017,86530.24,01/01/2023 01:15,1,Discover,City-38,Gas Station,49,Purchase at Merchant-2017
4561,1008,2082,4180.36,01/01/2023 01:16,1,American Express,City-45,Retail,67,Purchase at Merchant-2082
4562,1098,2050,94490.45,01/01/2023 01:16,1,American Express,City-23,Gas Station,42,Purchase at Merchant-2050
4563,1029,2094,5824.58,01/01/2023 01:16,0,MasterCard,City-3,Retail,42,Purchase at Merchant-2094
4564,1074,2023,95580.31,01/01/2023 01:16,1,Discover,City-5,Gas Station,69,Purchase at Merchant-2023
4565,1050,2052,2189.52,01/01/2023 01:16,0,MasterCard,City-48,Travel,47,Purchase at Merchant-2052
4566,1046,2041,9441.68,01/01/2023 01:16,0,Visa,City-6,Online Shopping,18,Purchase at Merchant-2041
4567,1023,2067,3010.42,01/01/2023 01:16,1,American Express,City-20,Online Shopping,60,Purchase at Merchant-2067
4568,1023,2021,2486.94,01/01/2023 01:16,0,American Express,City-29,Groceries,53,Purchase at Merchant-2021
4569,1031,2056,9653.96,01/01/2023 01:16,0,Visa,City-17,Restaurant,21,Purchase at Merchant-2056
4570,1076,2030,54160.71,01/01/2023 01:16,1,American Express,City-44,Gas Station,42,Purchase at Merchant-2030
4571,1041,2013,27660.30,01/01/2023 01:16,1,American Express,City-29,Gas Station,66,Purchase at Merchant-2013
4572,1095,2091,62040.69,01/01/2023 01:16,1,American Express,City-12,Gas Station,18,Purchase at Merchant-2091
4573,1090,2017,3924.9,01/01/2023 01:16,0,Visa,City-40,Travel,45,Purchase at Merchant-2017
4574,1046,2065,15160.85,01/01/2023 01:16,1,American Express,City-37,Online Shopping,21,Purchase at Merchant-2065
4575,1076,2016,820.79,01/01/2023 01:16,0,American Express,City-4,Groceries,39,Purchase at Merchant-2016
4576,1004,2081,86870.66,01/01/2023 01:16,1,American Express,City-46,Gas Station,63,Purchase at Merchant-2081
4577,1091,2074,93890.47,01/01/2023 01:16,1,American Express,City-23,Gas Station,21,Purchase at Merchant-2074
4578,1090,2051,4203.8,01/01/2023 01:16,0,MasterCard,City-24,Gas Station,63,Purchase at Merchant-2051
4579,1046,2098,1490.78,01/01/2023 01:16,1,Discover,City-21,Gas Station,44,Purchase at Merchant-2098
4580,1073,2081,568.21,01/01/2023 01:16,0,American Express,City-9,Gas Station,36,Purchase at Merchant-2081
4581,1073,2034,40640.57,01/01/2023 01:16,1,American Express,City-16,Retail,19,Purchase at Merchant-2034
4582,1019,2071,88490.13,01/01/2023 01:16,1,American Express,City-31,Gas Station,40,Purchase at Merchant-2071
4583,1073,2021,9688.7,01/01/2023 01:16,0,Discover,City-33,Retail,24,Purchase at Merchant-2021
4584,1025,2042,4182.66,01/01/2023 01:16,0,Visa,City-13,Groceries,23,Purchase at Merchant-2042
4585,1064,2027,9697.43,01/01/2023 01:16,0,American Express,City-45,Retail,52,Purchase at Merchant-2027
4586,1070,2012,39380.63,01/01/2023 01:16,1,American Express,City-40,Groceries,32,Purchase at Merchant-2012
4587,1040,2012,9540.93,01/01/2023 01:16,0,Visa,City-2,Restaurant,29,Purchase at Merchant-2012
4588,1023,2004,87710.36,01/01/2023 01:16,1,Discover,City-17,Gas Station,53,Purchase at Merchant-2004
4589,1063,2056,415.39,01/01/2023 01:16,0,MasterCard,City-40,Groceries,64,Purchase at Merchant-2056
4590,1005,2002,23460.34,01/01/2023 01:16,1,Discover,City-32,Retail,35,Purchase at Merchant-2002
4591,1012,2081,3946.07,01/01/2023 01:16,0,Visa,City-23,Retail,19,Purchase at Merchant-2081
4592,1008,2099,15380.19,01/01/2023 01:16,1,American Express,City-31,Groceries,70,Purchase at Merchant-2099
4593,1030,2076,57070.58,01/01/2023 01:16,1,Discover,City-45,Gas Station,62,Purchase at Merchant-2076
4594,1078,2020,80430.78,01/01/2023 01:16,1,American Express,City-50,Groceries,65,Purchase at Merchant-2020
4595,1029,2004,36260.89,01/01/2023 01:16,1,American Express,City-19,Gas Station,24,Purchase at Merchant-2004
4596,1003,2080,6130.84,01/01/2023 01:16,1,American Express,City-21,Gas Station,60,Purchase at Merchant-2080
4597,1068,2091,5816.32,01/01/2023 01:16,0,Visa,City-25,Groceries,36,Purchase at Merchant-2091
4598,1062,2070,77900.24,01/01/2023 01:16,1,American Express,City-35,Online Shopping,64,Purchase at Merchant-2070
4599,1001,2011,7834.39,01/01/2023 01:16,0,MasterCard,City-19,Travel,35,Purchase at Merchant-2011
4600,1043,2074,3012.03,01/01/2023 01:16,0,Discover,City-19,Restaurant,20,Purchase at Merchant-2074
4601,1079,2049,3710.42,01/01/2023 01:16,1,American Express,City-9,Online Shopping,47,Purchase at Merchant-2049
4602,1026,2004,96530.47,01/01/2023 01:16,1,American Express,City-25,Online Shopping,57,Purchase at Merchant-2004
4603,1017,2096,39210.25,01/01/2023 01:16,1,American Express,City-15,Gas Station,19,Purchase at Merchant-2096
4604,1044,2094,19710.51,01/01/2023 01:16,1,Discover,City-13,Groceries,35,Purchase at Merchant-2094
4605,1092,2017,3068.63,01/01/2023 01:16,0,Discover,City-14,Online Shopping,30,Purchase at Merchant-2017
4606,1023,2059,7704.4,01/01/2023 01:16,0,MasterCard,City-16,Retail,51,Purchase at Merchant-2059
4607,1042,2082,7175.62,01/01/2023 01:16,0,Discover,City-50,Online Shopping,54,Purchase at Merchant-2082
4608,1008,2081,56790.85,01/01/2023 01:16,1,American Express,City-41,Online Shopping,66,Purchase at Merchant-2081
4609,1003,2100,3444.46,01/01/2023 01:16,0,MasterCard,City-36,Travel,70,Purchase at Merchant-2100
4610,1019,2046,30290.99,01/01/2023 01:16,1,American Express,City-35,Gas Station,30,Purchase at Merchant-2046
4611,1076,2024,6049.14,01/01/2023 01:16,0,Discover,City-20,Online Shopping,38,Purchase at Merchant-2024
4612,1091,2031,16810.08,01/01/2023 01:16,1,American Express,City-47,Gas Station,32,Purchase at Merchant-2031
4613,1019,2084,19050.83,01/01/2023 01:16,1,Discover,City-27,Gas Station,24,Purchase at Merchant-2084
4614,1100,2029,8466.63,01/01/2023 01:16,0,Discover,City-22,Retail,47,Purchase at Merchant-2029
4615,1015,2039,38590.55,01/01/2023 01:16,1,Discover,City-5,Groceries,30,Purchase at Merchant-2039
4616,1068,2025,43440.06,01/01/2023 01:16,1,Discover,City-37,Gas Station,65,Purchase at Merchant-2025
4617,1047,2069,8341.89,01/01/2023 01:16,0,American Express,City-3,Retail,27,Purchase at Merchant-2069
4618,1010,2032,893.71,01/01/2023 01:16,0,Discover,City-14,Restaurant,36,Purchase at Merchant-2032
4619,1048,2093,96860.89,01/01/2023 01:16,1,American Express,City-46,Gas Station,45,Purchase at Merchant-2093
4620,1091,2100,2564.71,01/01/2023 01:16,0,Visa,City-19,Groceries,24,Purchase at Merchant-2100
4621,1085,2049,7860.45,01/01/2023 01:17,0,American Express,City-36,Groceries,40,Purchase at Merchant-2049
4622,1051,2099,66570.99,01/01/2023 01:17,1,Discover,City-13,Retail,60,Purchase at Merchant-2099
4623,1076,2034,9197.16,01/01/2023 01:17,0,Discover,City-4,Retail,40,Purchase at Merchant-2034
4624,1013,2085,7391.05,01/01/2023 01:17,0,Discover,City-36,Gas Station,28,Purchase at Merchant-2085
4625,1044,2007,9408.98,01/01/2023 01:17,0,American Express,City-9,Travel,27,Purchase at Merchant-2007
4626,1039,2036,5552.5,01/01/2023 01:17,0,MasterCard,City-19,Restaurant,36,Purchase at Merchant-2036
4627,1042,2011,3212.41,01/01/2023 01:17,0,American Express,City-6,Restaurant,59,Purchase at Merchant-2011
4628,1018,2019,6738.33,01/01/2023 01:17,0,American Express,City-14,Travel,63,Purchase at Merchant-2019
4629,1021,2081,1023.1,01/01/2023 01:17,0,MasterCard,City-3,Online Shopping,23,Purchase at Merchant-2081
4630,1094,2003,51510.72,01/01/2023 01:17,1,American Express,City-8,Groceries,22,Purchase at Merchant-2003
4631,1056,2082,51370.25,01/01/2023 01:17,1,American Express,City-28,Retail,33,Purchase at Merchant-2082
